Lead_ID,Lead_Source,Industry,Company_Size,Budget,Interaction_Count,Response_Time,Location,Engagement_Score,Previous_Contact_History,Conversion_Probability_True,Conversion_Status,Lead_Value_Score,Interaction_Velocity,Engagement_Per_Interaction,High_Intent_Lead
LEAD2726,Website,Tech,Large,37000.0,11,3.0,Middle East,10,1,0.509,1,3700.0,2.75,0.8333333333333334,0
LEAD2727,Website,Tech,Medium,10500.0,2,30.7,North America,57,1,0.5407,0,5985.0,0.06309148264984227,19.0,0
LEAD2728,Website,Finance,Medium,3800.0,12,10.4,North America,42,0,0.2735,0,1596.0,1.0526315789473684,3.230769230769231,0
LEAD2729,Website,Manufacturing,Medium,9000.0,3,8.8,Europe,71,1,0.4364,0,6390.0,0.3061224489795918,17.75,0
LEAD2730,Email,Healthcare,Small,5000.0,7,39.9,Europe,20,0,0.0776,0,1000.0,0.17114914425427874,2.5,0
LEAD2731,Cold Call,Healthcare,Small,14600.0,6,1.8,Europe,72,1,0.6582,1,10512.0,2.142857142857143,10.285714285714286,0
LEAD2732,Email,Tech,Small,5400.0,10,16.3,Europe,59,0,0.4126,0,3186.0,0.5780346820809248,5.363636363636363,0
LEAD2733,Website,Tech,Medium,14400.0,10,20.6,North America,62,0,0.7026,0,8928.0,0.4629629629629629,5.636363636363637,0
LEAD2734,Referral,Education,Small,7000.0,8,8.1,Europe,67,0,0.7669,1,4690.0,0.8791208791208791,7.444444444444445,0
LEAD2735,Referral,Tech,Small,28800.0,10,0.2,Asia-Pacific,54,0,0.9385,1,15552.0,8.333333333333334,4.909090909090909,0
LEAD2736,LinkedIn,Healthcare,Small,2600.0,8,9.0,Europe,48,1,0.4489,0,1248.0,0.8,5.333333333333333,0
LEAD2737,Referral,Manufacturing,Small,18200.0,5,2.1,Asia-Pacific,78,0,0.9585,1,14196.0,1.6129032258064515,13.0,0
LEAD2738,Email,Tech,Medium,5700.0,3,10.0,Europe,67,0,0.2582,0,3819.0,0.2727272727272727,16.75,0
LEAD2739,Referral,Retail,Large,2000.0,4,16.2,North America,69,2,0.9315,1,1380.0,0.23255813953488372,13.8,0
LEAD2740,Website,Tech,Medium,42700.0,6,9.2,North America,53,2,0.764,0,22631.0,0.5882352941176471,7.571428571428571,0
LEAD2741,Email,Healthcare,Medium,24300.0,5,12.1,Europe,57,1,0.682,1,13851.0,0.3816793893129771,9.5,0
LEAD2742,Website,Tech,Medium,4100.0,3,1.4,North America,55,1,0.4115,0,2255.0,1.25,13.75,0
LEAD2743,Website,Retail,Small,23800.0,3,1.3,Asia-Pacific,20,1,0.2755,0,4760.0,1.3043478260869565,5.0,0
LEAD2744,Website,Finance,Small,20900.0,4,22.9,Asia-Pacific,27,0,0.3716,0,5643.0,0.1673640167364017,5.4,0
LEAD2745,Cold Call,Finance,Large,14800.0,2,0.7,North America,53,3,0.3678,1,7844.0,1.1764705882352942,17.666666666666668,0
LEAD2746,LinkedIn,Healthcare,Small,12900.0,5,4.1,North America,17,1,0.274,0,2193.0,0.9803921568627452,2.8333333333333335,0
LEAD2747,Email,Tech,Small,45600.0,5,33.4,Middle East,53,0,0.1594,0,24168.0,0.14534883720930233,8.833333333333334,0
LEAD2748,Website,Retail,Medium,7600.0,8,7.5,North America,37,0,0.3986,0,2812.0,0.9411764705882353,4.111111111111111,0
LEAD2749,LinkedIn,Finance,Small,12200.0,7,13.6,North America,53,1,0.657,1,6466.0,0.4794520547945206,6.625,0
LEAD2750,Cold Call,Retail,Small,10000.0,2,3.1,North America,58,0,0.131,1,5800.0,0.48780487804878053,19.333333333333332,0
LEAD2751,Email,Tech,Small,31500.0,5,3.9,Asia-Pacific,18,0,0.2263,0,5670.0,1.0204081632653061,3.0,0
LEAD2752,Cold Call,Retail,Small,51600.0,6,8.6,North America,62,1,0.4918,0,31992.0,0.625,8.857142857142858,0
LEAD2753,Website,Tech,Small,39900.0,6,12.3,Europe,46,0,0.2935,0,18354.0,0.45112781954887216,6.571428571428571,0
LEAD2754,Website,Finance,Small,34000.0,5,38.9,Europe,9,1,0.1153,0,3060.0,0.12531328320802004,1.5,0
LEAD2755,LinkedIn,Tech,Medium,88500.0,5,10.4,North America,46,2,0.6477,0,40710.0,0.43859649122807015,7.666666666666667,0
LEAD2756,Website,Retail,Medium,25900.0,10,1.3,North America,63,0,0.7936,1,16317.0,4.347826086956522,5.7272727272727275,0
LEAD2757,Email,Tech,Small,29800.0,10,5.6,Asia-Pacific,47,0,0.6006,0,14006.0,1.5151515151515151,4.2727272727272725,0
LEAD2758,LinkedIn,Education,Large,83300.0,5,3.5,Europe,46,2,0.6385,1,38318.0,1.1111111111111112,7.666666666666667,0
LEAD2759,Cold Call,Education,Small,2100.0,8,3.6,North America,58,0,0.2083,0,1218.0,1.7391304347826089,6.444444444444445,0
LEAD2760,Website,Tech,Small,22100.0,3,8.5,North America,45,0,0.0949,0,9945.0,0.3157894736842105,11.25,0
LEAD2761,Website,Healthcare,Small,28900.0,6,4.7,Europe,50,2,0.6909,1,14450.0,1.0526315789473684,7.142857142857143,0
LEAD2762,Website,Tech,Medium,52000.0,7,4.2,Asia-Pacific,28,0,0.3842,1,14560.0,1.346153846153846,3.5,0
LEAD2763,Cold Call,Finance,Small,45100.0,5,41.4,North America,45,0,0.0858,0,20295.0,0.1179245283018868,7.5,0
LEAD2764,Email,Retail,Medium,38900.0,2,10.6,Europe,93,0,0.5573,1,36177.0,0.1724137931034483,31.0,0
LEAD2765,Website,Retail,Medium,60300.0,6,3.7,North America,59,2,0.8984,1,35577.0,1.276595744680851,8.428571428571429,0
LEAD2766,Referral,Healthcare,Medium,17400.0,3,4.0,North America,60,1,0.904,1,10440.0,0.6,15.0,0
LEAD2767,Email,Tech,Medium,2100.0,6,20.1,North America,42,1,0.2058,0,882.0,0.2843601895734597,6.0,0
LEAD2768,Website,Finance,Large,2200.0,8,26.2,Asia-Pacific,47,1,0.4697,0,1034.0,0.29411764705882354,5.222222222222222,0
LEAD2769,Email,Tech,Small,17700.0,4,13.7,Europe,50,0,0.2513,0,8850.0,0.272108843537415,10.0,0
LEAD2770,Cold Call,Retail,Small,13400.0,5,6.9,Asia-Pacific,72,2,0.3544,1,9648.0,0.6329113924050632,12.0,0
LEAD2771,Website,Healthcare,Medium,14000.0,6,17.5,Asia-Pacific,79,1,0.8385,1,11060.0,0.32432432432432434,11.285714285714286,0
LEAD2772,Website,Retail,Medium,12200.0,7,33.3,Asia-Pacific,46,0,0.164,0,5612.0,0.20408163265306123,5.75,0
LEAD2773,LinkedIn,Tech,Small,52000.0,7,2.3,North America,55,2,0.7978,1,28600.0,2.121212121212121,6.875,0
LEAD2774,Email,Finance,Small,10900.0,6,23.8,North America,50,2,0.3504,1,5450.0,0.24193548387096772,7.142857142857143,0
LEAD2775,Email,Finance,Small,40800.0,12,22.8,Middle East,70,1,0.7966,1,28560.0,0.5042016806722689,5.384615384615385,0
LEAD2776,Email,Tech,Small,48600.0,5,5.6,Asia-Pacific,64,3,0.6267,1,31104.0,0.7575757575757576,10.666666666666666,0
LEAD2777,Website,Finance,Small,15800.0,3,4.2,Asia-Pacific,53,0,0.1477,0,8374.0,0.5769230769230769,13.25,0
LEAD2778,Website,Education,Large,13800.0,7,10.1,North America,75,1,0.8392,1,10350.0,0.6306306306306306,9.375,0
LEAD2779,Email,Education,Medium,30600.0,3,3.9,North America,65,0,0.2614,0,19890.0,0.6122448979591836,16.25,0
LEAD2780,Website,Healthcare,Small,26600.0,11,2.0,Asia-Pacific,40,1,0.5953,0,10640.0,3.6666666666666665,3.3333333333333335,0
LEAD2781,Website,Finance,Medium,10000.0,3,36.8,North America,55,2,0.2455,0,5500.0,0.07936507936507937,13.75,0
LEAD2782,LinkedIn,Tech,Large,4200.0,7,8.2,Europe,51,1,0.6061,1,2142.0,0.7608695652173914,6.375,0
LEAD2783,Referral,Education,Small,8200.0,4,7.8,Europe,35,1,0.3093,0,2870.0,0.45454545454545453,7.0,0
LEAD2784,LinkedIn,Tech,Small,4800.0,6,1.7,North America,50,0,0.5439,1,2400.0,2.222222222222222,7.142857142857143,0
LEAD2785,LinkedIn,Manufacturing,Medium,9000.0,5,8.5,North America,78,1,0.7652,1,7020.0,0.5263157894736842,13.0,0
LEAD2786,Website,Finance,Medium,8100.0,6,16.4,North America,77,0,0.7606,1,6237.0,0.3448275862068966,11.0,0
LEAD2787,Referral,Finance,Small,22300.0,6,3.5,North America,73,0,0.8415,1,16279.0,1.3333333333333333,10.428571428571429,0
LEAD2788,Website,Manufacturing,Large,63800.0,7,5.6,Europe,71,1,0.8577,1,45298.0,1.0606060606060606,8.875,0
LEAD2789,Referral,Tech,Small,25200.0,3,2.5,North America,59,1,0.8347,0,14868.0,0.8571428571428571,14.75,0
LEAD2790,Referral,Healthcare,Small,54300.0,6,5.4,North America,43,0,0.5195,1,23349.0,0.9375,6.142857142857143,0
LEAD2791,Cold Call,Healthcare,Small,32700.0,10,23.8,South America,66,1,0.3733,0,21582.0,0.4032258064516129,6.0,0
LEAD2792,Referral,Tech,Small,28000.0,7,3.3,Europe,22,1,0.7744,1,6160.0,1.627906976744186,2.75,0
LEAD2793,Email,Finance,Medium,12700.0,6,0.5,North America,42,1,0.8253,0,5334.0,4.0,6.0,0
LEAD2794,Website,Retail,Large,9900.0,5,9.3,Asia-Pacific,77,0,0.7727,1,7623.0,0.48543689320388345,12.833333333333334,0
LEAD2795,Email,Retail,Small,39500.0,6,10.5,South America,45,1,0.3114,0,17775.0,0.5217391304347826,6.428571428571429,0
LEAD2796,Email,Tech,Large,49200.0,5,4.9,North America,68,1,0.7951,0,33456.0,0.847457627118644,11.333333333333334,0
LEAD2797,Website,Manufacturing,Medium,14000.0,6,12.4,Europe,48,1,0.7128,1,6720.0,0.44776119402985076,6.857142857142857,0
LEAD2798,Cold Call,Tech,Small,2200.0,5,0.6,Europe,66,2,0.5161,0,1452.0,3.125,11.0,0
LEAD2799,Referral,Tech,Medium,33500.0,8,5.1,North America,24,1,0.7052,1,8040.0,1.3114754098360657,2.6666666666666665,0
LEAD2800,Website,Tech,Small,8700.0,5,2.0,Asia-Pacific,80,2,0.866,1,6960.0,1.6666666666666667,13.333333333333334,0
LEAD2801,LinkedIn,Tech,Medium,2200.0,6,3.2,Middle East,33,3,0.3751,0,726.0,1.4285714285714286,4.714285714285714,0
LEAD2802,LinkedIn,Tech,Small,34700.0,4,5.9,Middle East,28,1,0.4477,0,9716.0,0.5797101449275363,5.6,0
LEAD2803,Referral,Manufacturing,Medium,16600.0,4,8.3,North America,79,0,0.9034,1,13114.0,0.4301075268817204,15.8,0
LEAD2804,Referral,Finance,Small,25100.0,4,1.3,North America,55,0,0.6947,1,13805.0,1.7391304347826089,11.0,0
LEAD2805,Email,Tech,Medium,51200.0,6,1.4,Middle East,49,1,0.7127,1,25088.0,2.5,7.0,0
LEAD2806,Referral,Tech,Medium,17600.0,6,13.6,Europe,86,0,0.9694,1,15136.0,0.4109589041095891,12.285714285714286,0
LEAD2807,LinkedIn,Retail,Small,16000.0,2,6.3,North America,70,0,0.3602,0,11200.0,0.273972602739726,23.333333333333332,0
LEAD2808,Website,Education,Small,8900.0,2,2.4,Asia-Pacific,46,2,0.4779,0,4094.0,0.5882352941176471,15.333333333333334,0
LEAD2809,Email,Tech,Small,9300.0,3,3.3,North America,52,1,0.2964,0,4836.0,0.6976744186046512,13.0,0
LEAD2810,Cold Call,Tech,Medium,33800.0,6,15.4,North America,76,0,0.6356,1,25688.0,0.3658536585365854,10.857142857142858,0
LEAD2811,Website,Tech,Small,13900.0,6,0.7,South America,36,2,0.8262,1,5004.0,3.5294117647058822,5.142857142857143,0
LEAD2812,Cold Call,Tech,Medium,5600.0,1,8.6,North America,84,1,0.3651,1,4704.0,0.10416666666666667,42.0,0
LEAD2813,Cold Call,Tech,Small,4000.0,4,5.5,North America,46,1,0.1633,1,1840.0,0.6153846153846154,9.2,0
LEAD2814,Website,Finance,Small,14800.0,6,20.1,North America,38,0,0.4758,1,5624.0,0.2843601895734597,5.428571428571429,0
LEAD2815,Email,Tech,Small,14500.0,5,18.8,Europe,77,1,0.7422,1,11165.0,0.25252525252525254,12.833333333333334,0
LEAD2816,LinkedIn,Healthcare,Small,23200.0,5,14.1,North America,70,1,0.7851,1,16240.0,0.33112582781456956,11.666666666666666,0
LEAD2817,Email,Tech,Medium,14700.0,2,5.9,Europe,19,1,0.1227,0,2793.0,0.2898550724637681,6.333333333333333,0
LEAD2818,Website,Manufacturing,Large,5100.0,3,12.1,Europe,53,0,0.3073,0,2703.0,0.22900763358778625,13.25,0
LEAD2819,Website,Manufacturing,Small,16200.0,7,12.4,Asia-Pacific,33,1,0.3394,0,5346.0,0.5223880597014925,4.125,0
LEAD2820,Email,Healthcare,Medium,49500.0,8,4.9,North America,71,1,0.7735,1,35145.0,1.3559322033898304,7.888888888888889,0
LEAD2821,LinkedIn,Finance,Small,5500.0,7,25.5,Asia-Pacific,89,2,0.7122,0,4895.0,0.2641509433962264,11.125,0
LEAD2822,Website,Finance,Medium,25400.0,7,48.0,North America,66,1,0.6323,1,16764.0,0.14285714285714285,8.25,0
LEAD2823,Cold Call,Finance,Small,20000.0,7,4.6,Asia-Pacific,40,0,0.1486,0,8000.0,1.25,5.0,0
LEAD2824,Website,Retail,Medium,29600.0,11,19.5,Europe,73,0,0.7543,1,21608.0,0.5365853658536586,6.083333333333333,0
LEAD2825,Website,Finance,Large,5300.0,12,8.4,North America,54,1,0.6977,1,2862.0,1.276595744680851,4.153846153846154,0
LEAD2826,LinkedIn,Education,Small,58800.0,5,7.6,Asia-Pacific,54,1,0.5623,1,31752.0,0.5813953488372093,9.0,0
LEAD2827,Cold Call,Manufacturing,Medium,21400.0,4,6.0,North America,45,0,0.2103,0,9630.0,0.5714285714285714,9.0,0
LEAD2828,Website,Finance,Small,39600.0,6,4.2,North America,57,0,0.5363,0,22572.0,1.1538461538461537,8.142857142857142,0
LEAD2829,Email,Healthcare,Small,7700.0,5,30.3,North America,54,0,0.3109,0,4158.0,0.1597444089456869,9.0,0
LEAD2830,Website,Tech,Small,28900.0,3,16.3,Asia-Pacific,7,0,0.0481,0,2023.0,0.17341040462427745,1.75,0
LEAD2831,Email,Tech,Small,32400.0,5,7.1,North America,56,0,0.4903,0,18144.0,0.617283950617284,9.333333333333334,0
LEAD2832,Cold Call,Finance,Small,12100.0,4,16.8,North America,52,2,0.2868,1,6292.0,0.2247191011235955,10.4,0
LEAD2833,Website,Tech,Small,11700.0,8,15.3,North America,62,1,0.7688,1,7254.0,0.49079754601226994,6.888888888888889,0
LEAD2834,Website,Education,Small,23400.0,7,3.8,Europe,15,2,0.4225,0,3510.0,1.4583333333333335,1.875,0
LEAD2835,Email,Tech,Small,4000.0,8,2.4,Europe,65,2,0.8691,1,2600.0,2.3529411764705883,7.222222222222222,0
LEAD2836,LinkedIn,Finance,Medium,28600.0,5,21.8,North America,56,1,0.5559,0,16016.0,0.21929824561403508,9.333333333333334,0
LEAD2837,Referral,Healthcare,Large,2900.0,6,20.1,North America,65,1,0.7273,0,1885.0,0.2843601895734597,9.285714285714286,0
LEAD2838,Website,Retail,Small,6200.0,3,48.0,Europe,22,2,0.041,0,1364.0,0.061224489795918366,5.5,0
LEAD2839,LinkedIn,Finance,Small,23800.0,4,0.3,Asia-Pacific,30,0,0.4325,1,7140.0,3.0769230769230766,6.0,0
LEAD2840,Email,Education,Small,4100.0,5,9.4,Asia-Pacific,18,0,0.0541,0,738.0,0.4807692307692307,3.0,0
LEAD2841,Email,Healthcare,Large,73400.0,5,14.6,South America,58,0,0.7782,0,42572.0,0.32051282051282054,9.666666666666666,0
LEAD2842,LinkedIn,Finance,Medium,42600.0,5,10.6,North America,48,0,0.795,1,20448.0,0.4310344827586207,8.0,0
LEAD2843,LinkedIn,Tech,Small,21700.0,10,15.0,Middle East,52,0,0.477,0,11284.0,0.625,4.7272727272727275,0
LEAD2844,Referral,Finance,Small,36200.0,9,1.9,North America,27,0,0.7639,1,9774.0,3.103448275862069,2.7,0
LEAD2845,Email,Education,Small,45700.0,8,0.1,Middle East,31,0,0.4912,0,14167.0,7.2727272727272725,3.4444444444444446,0
LEAD2846,Email,Healthcare,Small,8000.0,5,1.3,North America,5,1,0.1805,1,400.0,2.173913043478261,0.8333333333333334,0
LEAD2847,LinkedIn,Education,Large,39900.0,5,5.8,Europe,28,1,0.243,1,11172.0,0.7352941176470589,4.666666666666667,0
LEAD2848,Website,Finance,Large,6300.0,8,4.9,North America,42,1,0.7902,1,2646.0,1.3559322033898304,4.666666666666667,0
LEAD2849,Email,Tech,Small,12700.0,4,25.0,North America,43,0,0.2292,0,5461.0,0.15384615384615385,8.6,0
LEAD2850,Email,Tech,Medium,18300.0,9,1.1,Asia-Pacific,54,0,0.6833,1,9882.0,4.285714285714286,5.4,0
LEAD2851,Cold Call,Finance,Small,27000.0,8,7.1,Asia-Pacific,70,0,0.5857,1,18900.0,0.9876543209876544,7.777777777777778,0
LEAD2852,Website,Retail,Small,2600.0,5,38.1,Middle East,41,1,0.1221,1,1066.0,0.1278772378516624,6.833333333333333,0
LEAD2853,Website,Retail,Large,8900.0,5,8.5,Europe,65,1,0.5957,0,5785.0,0.5263157894736842,10.833333333333334,0
LEAD2854,LinkedIn,Tech,Medium,20800.0,4,1.8,Europe,71,0,0.8589,1,14768.0,1.4285714285714286,14.2,0
LEAD2855,Website,Finance,Small,10800.0,6,4.2,North America,78,0,0.759,1,8424.0,1.1538461538461537,11.142857142857142,0
LEAD2856,Email,Finance,Small,31800.0,4,11.9,Middle East,65,0,0.4868,0,20670.0,0.31007751937984496,13.0,0
LEAD2857,Website,Finance,Medium,23100.0,8,0.2,Europe,56,0,0.9342,1,12936.0,6.666666666666667,6.222222222222222,0
LEAD2858,Website,Tech,Medium,7300.0,6,41.4,Asia-Pacific,33,0,0.1884,0,2409.0,0.14150943396226415,4.714285714285714,0
LEAD2859,Website,Tech,Small,5200.0,10,10.1,Europe,60,0,0.7592,0,3120.0,0.9009009009009009,5.454545454545454,0
LEAD2860,Website,Tech,Small,21800.0,4,14.7,Europe,47,0,0.572,1,10246.0,0.25477707006369427,9.4,0
LEAD2861,LinkedIn,Tech,Small,14000.0,6,8.4,Middle East,83,2,0.9078,1,11620.0,0.6382978723404255,11.857142857142858,0
LEAD2862,Website,Tech,Large,5700.0,7,38.1,North America,57,2,0.3904,0,3249.0,0.17902813299232737,7.125,0
LEAD2863,Referral,Tech,Medium,9900.0,5,10.8,North America,52,1,0.7989,1,5148.0,0.423728813559322,8.666666666666666,0
LEAD2864,Email,Healthcare,Small,9200.0,4,13.1,North America,83,1,0.6029,1,7636.0,0.28368794326241137,16.6,0
LEAD2865,Email,Finance,Medium,4300.0,9,23.8,Asia-Pacific,45,0,0.4933,0,1935.0,0.3629032258064516,4.5,0
LEAD2866,Email,Manufacturing,Medium,17800.0,14,23.8,North America,55,0,0.6853,1,9790.0,0.564516129032258,3.6666666666666665,0
LEAD2867,Email,Tech,Small,30800.0,2,0.4,North America,95,0,0.7938,1,29260.0,1.4285714285714286,31.666666666666668,1
LEAD2868,LinkedIn,Finance,Small,19100.0,5,4.1,North America,60,1,0.6796,0,11460.0,0.9803921568627452,10.0,0
LEAD2869,Website,Finance,Medium,37000.0,6,3.5,Europe,78,2,0.9596,1,28860.0,1.3333333333333333,11.142857142857142,0
LEAD2870,Email,Tech,Medium,4700.0,4,0.2,Europe,85,0,0.9077,0,3995.0,3.3333333333333335,17.0,1
LEAD2871,LinkedIn,Education,Medium,13400.0,4,25.2,North America,44,0,0.2586,0,5896.0,0.15267175572519084,8.8,0
LEAD2872,Referral,Tech,Large,20800.0,5,4.7,Middle East,73,2,0.8727,1,15184.0,0.8771929824561403,12.166666666666666,0
LEAD2873,LinkedIn,Manufacturing,Small,24500.0,4,5.2,Middle East,48,0,0.5499,0,11760.0,0.6451612903225806,9.6,0
LEAD2874,Email,Education,Small,25800.0,5,1.4,North America,96,1,0.8376,0,24768.0,2.0833333333333335,16.0,1
LEAD2875,LinkedIn,Healthcare,Large,28100.0,9,48.0,Asia-Pacific,84,1,0.9508,1,23604.0,0.1836734693877551,8.4,0
LEAD2876,Email,Healthcare,Small,23100.0,5,21.1,Europe,70,0,0.4335,0,16170.0,0.2262443438914027,11.666666666666666,0
LEAD2877,Email,Retail,Medium,4000.0,1,10.3,North America,76,1,0.4537,0,3040.0,0.08849557522123894,38.0,0
LEAD2878,Website,Finance,Medium,25800.0,9,17.8,North America,41,0,0.6783,1,10578.0,0.4787234042553191,4.1,0
LEAD2879,Email,Healthcare,Medium,27800.0,3,18.1,Europe,89,0,0.2957,1,24742.0,0.15706806282722513,22.25,0
LEAD2880,Website,Tech,Small,102700.0,6,12.9,Europe,37,2,0.722,1,37999.0,0.4316546762589928,5.285714285714286,0
LEAD2881,Website,Tech,Medium,25600.0,4,2.4,North America,63,0,0.8741,0,16128.0,1.1764705882352942,12.6,0
LEAD2882,LinkedIn,Finance,Medium,25200.0,5,15.4,Asia-Pacific,41,0,0.2887,0,10332.0,0.30487804878048785,6.833333333333333,0
LEAD2883,Website,Healthcare,Medium,16500.0,6,10.2,Europe,72,0,0.7779,0,11880.0,0.5357142857142857,10.285714285714286,0
LEAD2884,Website,Education,Small,42500.0,2,15.6,Asia-Pacific,90,0,0.5951,1,38250.0,0.12048192771084336,30.0,0
LEAD2885,Website,Tech,Small,117100.0,10,9.5,North America,64,0,0.7768,1,74944.0,0.9523809523809523,5.818181818181818,0
LEAD2886,Referral,Education,Small,32200.0,8,37.7,Europe,61,0,0.5854,1,19642.0,0.20671834625322996,6.777777777777778,0
LEAD2887,Email,Tech,Small,21000.0,6,11.9,North America,53,1,0.4721,1,11130.0,0.46511627906976744,7.571428571428571,0
LEAD2888,Email,Finance,Small,3600.0,7,10.3,Europe,57,0,0.428,1,2052.0,0.6194690265486725,7.125,0
LEAD2889,LinkedIn,Finance,Large,27900.0,4,22.3,Asia-Pacific,48,2,0.7384,1,13392.0,0.17167381974248927,9.6,0
LEAD2890,LinkedIn,Finance,Medium,26700.0,7,5.8,Asia-Pacific,88,0,0.8408,1,23496.0,1.0294117647058825,11.0,0
LEAD2891,Website,Tech,Medium,31900.0,5,4.7,North America,71,1,0.8538,1,22649.0,0.8771929824561403,11.833333333333334,0
LEAD2892,Cold Call,Healthcare,Medium,4700.0,7,8.5,Asia-Pacific,48,0,0.1753,1,2256.0,0.7368421052631579,6.0,0
LEAD2893,LinkedIn,Education,Small,23200.0,6,10.6,Middle East,56,0,0.2928,1,12992.0,0.5172413793103449,8.0,0
LEAD2894,Cold Call,Finance,Large,9000.0,12,3.1,Europe,100,0,0.8835,1,9000.0,2.9268292682926833,7.6923076923076925,0
LEAD2895,Website,Finance,Small,30600.0,6,13.9,North America,60,2,0.6068,0,18360.0,0.40268456375838924,8.571428571428571,0
LEAD2896,LinkedIn,Education,Small,7500.0,10,19.6,Asia-Pacific,84,0,0.6064,0,6300.0,0.48543689320388345,7.636363636363637,0
LEAD2897,Email,Retail,Small,25000.0,8,10.4,North America,43,0,0.1431,0,10750.0,0.7017543859649122,4.777777777777778,0
LEAD2898,Website,Finance,Large,9000.0,7,9.0,South America,64,0,0.6852,1,5760.0,0.7,8.0,0
LEAD2899,Email,Tech,Large,2200.0,7,4.3,Europe,43,1,0.5201,0,946.0,1.3207547169811322,5.375,0
LEAD2900,Website,Education,Small,22100.0,8,28.9,North America,44,2,0.4671,0,9724.0,0.26755852842809363,4.888888888888889,0
LEAD2901,Website,Healthcare,Large,4400.0,6,17.0,North America,71,0,0.7804,1,3124.0,0.3333333333333333,10.142857142857142,0
LEAD2902,LinkedIn,Tech,Small,23500.0,7,8.0,North America,37,1,0.2922,0,8695.0,0.7777777777777778,4.625,0
LEAD2903,Website,Tech,Small,54000.0,7,13.0,South America,31,1,0.4337,0,16740.0,0.5,3.875,0
LEAD2904,Email,Education,Medium,71600.0,7,5.0,North America,69,2,0.5131,0,49404.0,1.1666666666666667,8.625,0
LEAD2905,Email,Tech,Large,7400.0,5,0.8,Europe,45,1,0.8886,1,3330.0,2.7777777777777777,7.5,0
LEAD2906,Website,Manufacturing,Medium,35100.0,8,2.8,Middle East,49,0,0.7357,0,17199.0,2.1052631578947367,5.444444444444445,0
LEAD2907,Referral,Tech,Medium,10700.0,5,1.1,North America,19,0,0.5913,1,2033.0,2.380952380952381,3.1666666666666665,0
LEAD2908,Website,Retail,Medium,48100.0,5,8.6,Europe,30,1,0.5518,1,14430.0,0.5208333333333334,5.0,0
LEAD2909,Website,Finance,Medium,33000.0,8,11.8,Europe,59,1,0.813,1,19470.0,0.625,6.555555555555555,0
LEAD2910,Website,Finance,Large,3500.0,1,5.8,Europe,50,0,0.4304,0,1750.0,0.14705882352941177,25.0,0
LEAD2911,Website,Education,Medium,12500.0,6,9.2,North America,73,1,0.6279,1,9125.0,0.5882352941176471,10.428571428571429,0
LEAD2912,Website,Finance,Large,10200.0,5,1.2,North America,37,1,0.7198,0,3774.0,2.2727272727272725,6.166666666666667,0
LEAD2913,Cold Call,Healthcare,Large,32800.0,4,17.7,Europe,52,0,0.3739,0,17056.0,0.21390374331550802,10.4,0
LEAD2914,Referral,Tech,Small,12600.0,5,0.5,South America,56,1,0.8134,1,7056.0,3.3333333333333335,9.333333333333334,0
LEAD2915,Website,Tech,Medium,25100.0,5,12.2,North America,51,2,0.6254,1,12801.0,0.3787878787878788,8.5,0
LEAD2916,Cold Call,Tech,Small,20400.0,8,6.9,North America,67,0,0.3653,0,13668.0,1.0126582278481011,7.444444444444445,0
LEAD2917,Cold Call,Retail,Small,76300.0,6,2.5,North America,33,1,0.2531,1,25179.0,1.7142857142857142,4.714285714285714,0
LEAD2918,LinkedIn,Tech,Medium,57500.0,9,9.0,Asia-Pacific,65,0,0.7746,1,37375.0,0.9,6.5,0
LEAD2919,Email,Tech,Small,13200.0,7,18.3,North America,78,0,0.6505,0,10296.0,0.3626943005181347,9.75,0
LEAD2920,Website,Finance,Medium,27700.0,6,6.5,South America,39,2,0.5378,1,10803.0,0.8,5.571428571428571,0
LEAD2921,Website,Healthcare,Large,37400.0,7,5.6,North America,63,1,0.8793,1,23562.0,1.0606060606060606,7.875,0
LEAD2922,Cold Call,Retail,Small,47800.0,5,1.9,Middle East,62,1,0.7154,0,29636.0,1.7241379310344829,10.333333333333334,0
LEAD2923,LinkedIn,Tech,Small,3400.0,3,10.9,Europe,67,0,0.1881,0,2278.0,0.25210084033613445,16.75,0
